Date,Hour,Month,Gender,Age,Nationality,Day
2024-02-24,10,2,F,48,Foreigner,Saturday
2024-02-24,15,2,F,64,Local,Saturday
2024-02-24,14,2,M,43,Local,Saturday
2024-02-24,12,2,M,40,Foreigner,Saturday
2024-02-24,14,2,M,50,Local,Saturday
2024-02-24,14,2,M,62,Local,Saturday
2024-02-24,14,2,M,27,Local,Saturday
2024-02-24,11,2,M,56,Local,Saturday
2024-02-24,18,2,M,39,Local,Saturday
2024-02-24,17,2,M,51,Local,Saturday
2024-02-24,15,2,M,58,Foreigner,Saturday
2024-02-24,13,2,M,67,Local,Saturday
2024-02-24,13,2,F,55,Local,Saturday
2024-02-24,12,2,F,69,Local,Saturday
2024-02-24,16,2,M,67,Local,Saturday
2024-02-24,11,2,F,27,Local,Saturday
2024-02-24,17,2,F,54,Local,Saturday
2024-02-24,18,2,M,64,Local,Saturday
2024-02-24,14,2,M,38,Local,Saturday
2024-02-24,12,2,M,61,Local,Saturday
2024-02-24,11,2,F,65,Local,Saturday
2024-02-24,17,2,M,45,Local,Saturday
2024-02-24,11,2,M,33,Local,Saturday
2024-02-24,16,2,M,18,Local,Saturday
2024-02-24,18,2,F,35,Local,Saturday
2024-02-24,17,2,M,19,Foreigner,Saturday
2024-02-24,16,2,M,69,Foreigner,Saturday
2024-02-24,12,2,M,52,Local,Saturday
2024-02-24,12,2,M,61,Local,Saturday
2024-02-24,11,2,M,66,Local,Saturday
2024-02-24,16,2,M,22,Foreigner,Saturday
2024-02-24,15,2,M,60,Local,Saturday
2024-02-24,17,2,M,30,Local,Saturday
2024-02-24,11,2,F,20,Local,Saturday
2024-02-24,17,2,F,54,Foreigner,Saturday
2024-02-24,14,2,F,50,Local,Saturday
2024-02-24,10,2,F,28,Local,Saturday
2024-02-24,10,2,F,58,Local,Saturday
2024-02-24,18,2,F,59,Local,Saturday
2024-02-24,13,2,M,62,Local,Saturday
2024-02-24,10,2,M,27,Foreigner,Saturday
2024-02-24,10,2,F,40,Local,Saturday
2024-02-24,16,2,M,41,Local,Saturday
2024-02-24,16,2,M,27,Local,Saturday
2024-02-24,18,2,M,68,Foreigner,Saturday
2024-02-24,18,2,F,43,Local,Saturday
2024-02-24,14,2,F,52,Local,Saturday
2024-02-24,10,2,F,40,Local,Saturday
2024-02-24,11,2,F,31,Local,Saturday
2024-02-24,12,2,F,34,Local,Saturday
2024-02-24,11,2,F,51,Local,Saturday
2024-02-24,15,2,M,26,Local,Saturday
2024-02-24,14,2,M,63,Local,Saturday
2024-02-24,17,2,M,22,Local,Saturday
2024-02-24,14,2,F,34,Local,Saturday
2024-02-24,16,2,M,46,Local,Saturday
2024-02-24,14,2,M,22,Local,Saturday
2024-02-24,11,2,M,61,Foreigner,Saturday
2024-02-24,14,2,F,70,Local,Saturday
2024-02-24,11,2,M,51,Local,Saturday
2024-02-24,12,2,F,30,Foreigner,Saturday
2024-02-24,10,2,M,45,Local,Saturday
2024-02-24,18,2,M,52,Foreigner,Saturday
2024-02-24,13,2,M,51,Local,Saturday
2024-02-24,16,2,M,46,Local,Saturday
2024-02-24,18,2,F,32,Local,Saturday
2024-02-24,14,2,F,35,Local,Saturday
2024-02-24,15,2,F,25,Local,Saturday
2024-02-24,17,2,F,58,Foreigner,Saturday
2024-02-24,13,2,M,37,Local,Saturday
2024-02-24,11,2,F,18,Local,Saturday
2024-02-24,11,2,M,55,Local,Saturday
2024-02-24,15,2,M,28,Foreigner,Saturday
2024-02-24,14,2,F,37,Local,Saturday
2024-02-24,10,2,M,26,Local,Saturday
2024-02-24,16,2,F,28,Local,Saturday
2024-02-24,14,2,M,43,Local,Saturday
2024-02-24,13,2,F,60,Local,Saturday
2024-02-24,18,2,M,41,Foreigner,Saturday
2024-02-24,11,2,M,27,Local,Saturday
2024-02-24,11,2,M,34,Local,Saturday
2024-02-24,15,2,F,18,Local,Saturday
2024-02-24,18,2,F,21,Foreigner,Saturday
2024-02-24,10,2,F,39,Local,Saturday
2024-02-24,14,2,F,62,Foreigner,Saturday
2024-02-24,15,2,F,50,Local,Saturday
2024-02-24,15,2,M,25,Local,Saturday
2024-02-24,16,2,M,29,Local,Saturday
2024-02-24,12,2,F,59,Foreigner,Saturday
2024-02-24,15,2,M,58,Local,Saturday
2024-02-24,17,2,F,34,Local,Saturday
2024-02-24,11,2,M,23,Local,Saturday
2024-02-24,16,2,F,39,Local,Saturday
2024-02-24,13,2,F,43,Foreigner,Saturday
2024-02-24,14,2,M,39,Foreigner,Saturday
2024-02-24,12,2,F,23,Local,Saturday
2024-02-24,12,2,M,69,Local,Saturday
2024-02-24,10,2,M,28,Foreigner,Saturday
2024-02-24,17,2,M,43,Foreigner,Saturday
2024-02-24,17,2,F,18,Local,Saturday
2024-02-24,16,2,M,51,Local,Saturday
2024-02-24,18,2,M,59,Local,Saturday
2024-02-24,11,2,M,47,Foreigner,Saturday
2024-02-24,16,2,M,26,Local,Saturday
2024-02-24,17,2,F,59,Local,Saturday
2024-02-24,11,2,M,51,Local,Saturday
2024-02-24,17,2,M,45,Local,Saturday
2024-02-24,10,2,F,20,Foreigner,Saturday
2024-02-25,15,2,M,54,Local,Sunday
2024-02-25,15,2,F,45,Local,Sunday
2024-02-25,18,2,M,65,Foreigner,Sunday
2024-02-25,12,2,F,49,Local,Sunday
2024-02-25,15,2,M,23,Local,Sunday
2024-02-25,12,2,M,21,Local,Sunday
2024-02-25,11,2,F,60,Local,Sunday
2024-02-25,14,2,F,65,Local,Sunday
2024-02-25,13,2,F,59,Local,Sunday
2024-02-25,15,2,F,48,Local,Sunday
2024-02-25,18,2,M,53,Foreigner,Sunday
2024-02-25,15,2,M,20,Local,Sunday
2024-02-25,16,2,F,40,Local,Sunday
2024-02-25,11,2,M,31,Local,Sunday
2024-02-25,14,2,M,26,Local,Sunday
2024-02-25,10,2,M,59,Local,Sunday
2024-02-25,16,2,M,19,Local,Sunday
2024-02-25,16,2,F,70,Foreigner,Sunday
2024-02-25,14,2,M,57,Foreigner,Sunday
2024-02-25,16,2,M,59,Local,Sunday
2024-02-25,10,2,M,65,Local,Sunday
2024-02-25,16,2,F,53,Foreigner,Sunday
2024-02-25,11,2,M,30,Local,Sunday
2024-02-25,14,2,M,22,Local,Sunday
2024-02-25,12,2,F,65,Local,Sunday
2024-02-25,16,2,F,29,Local,Sunday
2024-02-25,15,2,M,56,Local,Sunday
2024-02-25,11,2,M,20,Local,Sunday
2024-02-25,14,2,F,42,Foreigner,Sunday
2024-02-25,18,2,F,40,Foreigner,Sunday
2024-02-25,16,2,M,50,Local,Sunday
2024-02-25,11,2,M,59,Local,Sunday
2024-02-25,18,2,M,66,Local,Sunday
2024-02-25,13,2,M,31,Local,Sunday
2024-02-25,14,2,F,18,Local,Sunday
2024-02-25,17,2,F,65,Local,Sunday
2024-02-25,11,2,M,39,Local,Sunday
2024-02-25,18,2,M,42,Foreigner,Sunday
2024-02-25,14,2,F,35,Local,Sunday
2024-02-25,10,2,M,19,Local,Sunday
2024-02-25,12,2,F,65,Local,Sunday
2024-02-25,10,2,F,55,Local,Sunday
2024-02-25,15,2,F,70,Local,Sunday
2024-02-25,11,2,F,23,Local,Sunday
2024-02-25,12,2,F,59,Foreigner,Sunday
2024-02-25,13,2,F,63,Local,Sunday
2024-02-25,18,2,M,21,Foreigner,Sunday
2024-02-25,12,2,M,37,Local,Sunday
2024-02-25,16,2,F,36,Local,Sunday
2024-02-25,17,2,M,19,Local,Sunday
2024-02-25,14,2,M,46,Local,Sunday
2024-02-25,13,2,F,32,Local,Sunday
2024-02-25,13,2,M,18,Local,Sunday
2024-02-25,18,2,F,34,Foreigner,Sunday
2024-02-25,16,2,M,70,Local,Sunday
2024-02-25,13,2,F,38,Local,Sunday
2024-02-25,12,2,F,57,Foreigner,Sunday
2024-02-25,16,2,M,66,Foreigner,Sunday
2024-02-25,11,2,F,60,Local,Sunday
2024-02-25,11,2,F,27,Foreigner,Sunday
2024-02-25,15,2,F,66,Local,Sunday
2024-02-25,15,2,F,36,Local,Sunday
2024-02-25,12,2,M,18,Foreigner,Sunday
2024-02-25,18,2,F,20,Local,Sunday
2024-02-25,12,2,F,53,Local,Sunday
2024-02-25,10,2,F,60,Foreigner,Sunday
2024-02-25,11,2,M,54,Local,Sunday
2024-02-25,15,2,F,68,Foreigner,Sunday
2024-02-25,12,2,F,63,Local,Sunday
2024-02-25,16,2,F,32,Local,Sunday
2024-02-25,18,2,M,41,Local,Sunday
2024-02-25,12,2,M,34,Local,Sunday
2024-02-25,12,2,F,34,Foreigner,Sunday
2024-02-25,16,2,M,59,Foreigner,Sunday
2024-02-25,18,2,F,61,Local,Sunday
2024-02-25,10,2,F,31,Local,Sunday
2024-02-25,17,2,F,38,Foreigner,Sunday
2024-02-25,13,2,M,49,Foreigner,Sunday
2024-02-25,16,2,F,51,Foreigner,Sunday
2024-02-25,10,2,M,43,Local,Sunday
2024-02-25,13,2,F,68,Local,Sunday
2024-02-25,17,2,F,63,Local,Sunday
2024-02-25,11,2,M,65,Local,Sunday
2024-02-25,10,2,F,22,Local,Sunday
2024-02-25,11,2,M,25,Foreigner,Sunday
2024-02-25,13,2,F,60,Local,Sunday
2024-02-25,17,2,F,45,Local,Sunday
2024-02-25,17,2,M,36,Local,Sunday
2024-02-25,16,2,M,38,Foreigner,Sunday
2024-02-25,16,2,F,53,Local,Sunday
2024-02-25,16,2,M,35,Local,Sunday
2024-02-25,10,2,F,24,Local,Sunday
2024-02-25,11,2,M,41,Foreigner,Sunday
2024-02-25,14,2,M,60,Local,Sunday
2024-02-25,11,2,M,48,Foreigner,Sunday
2024-02-25,14,2,M,27,Foreigner,Sunday
2024-02-25,12,2,M,53,Local,Sunday
2024-02-25,13,2,F,32,Local,Sunday
2024-02-25,13,2,F,49,Local,Sunday
2024-02-25,11,2,F,18,Local,Sunday
2024-02-25,17,2,F,67,Foreigner,Sunday
2024-02-25,18,2,F,26,Foreigner,Sunday
2024-02-25,18,2,M,69,Local,Sunday
2024-02-25,10,2,F,46,Local,Sunday
2024-02-25,14,2,F,54,Foreigner,Sunday
2024-02-25,16,2,F,22,Local,Sunday
2024-02-25,16,2,M,41,Local,Sunday
2024-02-25,16,2,F,56,Local,Sunday
2024-02-25,13,2,M,30,Local,Sunday
2024-02-25,14,2,M,47,Local,Sunday
2024-02-25,17,2,M,53,Local,Sunday
2024-02-25,12,2,M,44,Local,Sunday
2024-02-25,18,2,M,55,Local,Sunday
2024-02-25,11,2,F,62,Local,Sunday
2024-02-25,11,2,M,44,Local,Sunday
2024-02-25,17,2,M,52,Local,Sunday
2024-02-25,15,2,F,20,Local,Sunday
2024-02-25,10,2,F,36,Foreigner,Sunday
2024-02-25,17,2,F,53,Local,Sunday
2024-02-25,16,2,M,29,Foreigner,Sunday
2024-02-25,11,2,F,64,Local,Sunday
2024-02-25,11,2,F,34,Local,Sunday
2024-02-25,13,2,F,50,Local,Sunday
2024-02-25,13,2,M,63,Foreigner,Sunday
2024-02-25,16,2,M,31,Local,Sunday
2024-02-25,16,2,M,43,Local,Sunday
2024-02-25,13,2,M,53,Local,Sunday
2024-02-25,10,2,M,20,Local,Sunday
2024-02-25,17,2,F,66,Foreigner,Sunday
2024-02-25,11,2,F,55,Local,Sunday
2024-02-25,14,2,M,25,Foreigner,Sunday
2024-02-25,10,2,F,48,Local,Sunday
2024-02-25,14,2,M,27,Local,Sunday
2024-02-25,18,2,M,48,Local,Sunday
2024-02-25,13,2,M,27,Foreigner,Sunday
2024-02-25,11,2,M,50,Foreigner,Sunday
2024-02-25,18,2,M,70,Local,Sunday
2024-02-25,11,2,F,33,Local,Sunday
2024-02-25,12,2,F,46,Local,Sunday
2024-02-25,18,2,M,31,Local,Sunday
2024-02-25,11,2,M,22,Local,Sunday
2024-02-25,15,2,M,38,Foreigner,Sunday
2024-02-25,15,2,M,54,Local,Sunday
2024-02-25,18,2,M,44,Foreigner,Sunday
2024-02-25,18,2,F,54,Local,Sunday
2024-02-25,10,2,F,43,Local,Sunday
2024-02-25,15,2,F,57,Local,Sunday
2024-02-25,14,2,M,65,Local,Sunday
2024-02-25,12,2,F,31,Local,Sunday
2024-02-25,15,2,F,61,Local,Sunday
2024-02-25,14,2,M,46,Local,Sunday
2024-02-25,10,2,M,51,Local,Sunday
2024-02-25,13,2,M,21,Foreigner,Sunday
2024-02-25,13,2,M,62,Local,Sunday
2024-02-25,15,2,F,51,Local,Sunday
2024-02-25,10,2,M,48,Local,Sunday
2024-02-25,18,2,M,48,Local,Sunday
2024-02-25,18,2,M,20,Local,Sunday
2024-02-25,18,2,M,69,Local,Sunday
2024-02-25,17,2,F,51,Local,Sunday
2024-02-25,18,2,M,25,Local,Sunday
2024-02-25,13,2,F,48,Local,Sunday
2024-02-25,17,2,M,24,Local,Sunday
2024-02-25,13,2,F,25,Local,Sunday
2024-02-25,13,2,F,62,Foreigner,Sunday
2024-02-25,16,2,M,26,Local,Sunday
2024-02-25,10,2,F,34,Local,Sunday
2024-02-25,14,2,M,60,Local,Sunday
2024-02-25,12,2,F,38,Local,Sunday
2024-02-25,15,2,F,22,Local,Sunday
2024-02-25,11,2,M,20,Local,Sunday
2024-02-25,15,2,M,47,Foreigner,Sunday
2024-02-25,15,2,F,44,Local,Sunday
2024-02-25,10,2,M,47,Local,Sunday
2024-02-25,12,2,F,27,Local,Sunday
2024-02-25,17,2,M,36,Local,Sunday
2024-02-25,10,2,M,66,Local,Sunday
2024-02-25,14,2,F,40,Foreigner,Sunday
2024-02-25,14,2,M,50,Local,Sunday
2024-02-25,12,2,M,22,Local,Sunday
2024-02-25,18,2,M,45,Local,Sunday
2024-02-25,16,2,M,59,Foreigner,Sunday
2024-02-25,15,2,M,70,Foreigner,Sunday
2024-02-25,13,2,M,61,Local,Sunday
2024-02-25,10,2,F,19,Local,Sunday
2024-02-25,10,2,F,35,Local,Sunday
2024-02-25,16,2,M,64,Foreigner,Sunday
2024-02-25,11,2,F,56,Local,Sunday
2024-02-25,15,2,M,70,Local,Sunday
2024-02-25,17,2,M,36,Local,Sunday
2024-02-25,17,2,M,20,Local,Sunday
2024-02-25,17,2,M,64,Foreigner,Sunday
2024-02-25,15,2,M,55,Local,Sunday
2024-02-25,11,2,M,43,Local,Sunday
2024-02-25,14,2,F,20,Local,Sunday
2024-02-25,16,2,M,38,Local,Sunday
2024-02-25,13,2,F,27,Local,Sunday
2024-02-25,16,2,F,53,Local,Sunday
2024-02-25,15,2,F,58,Local,Sunday
2024-02-25,15,2,M,23,Local,Sunday
2024-02-25,15,2,F,24,Local,Sunday
2024-02-25,13,2,M,40,Local,Sunday
2024-02-25,11,2,M,20,Local,Sunday
2024-02-25,11,2,M,41,Local,Sunday
2024-02-25,15,2,M,27,Foreigner,Sunday
2024-02-25,10,2,F,44,Local,Sunday
2024-02-25,10,2,F,48,Local,Sunday
2024-02-25,17,2,M,32,Local,Sunday
2024-02-25,12,2,F,64,Local,Sunday
2024-02-25,11,2,M,62,Foreigner,Sunday
2024-02-25,11,2,M,58,Local,Sunday
2024-02-25,12,2,F,41,Local,Sunday
2024-02-25,12,2,M,33,Local,Sunday
2024-02-25,18,2,M,39,Local,Sunday
2024-02-25,18,2,M,58,Local,Sunday
2024-02-25,16,2,M,62,Local,Sunday
2024-02-25,18,2,M,65,Local,Sunday
2024-02-25,10,2,M,38,Local,Sunday
2024-02-25,12,2,M,50,Local,Sunday
2024-02-25,12,2,M,51,Local,Sunday
2024-02-25,11,2,M,70,Local,Sunday
2024-02-25,18,2,F,60,Local,Sunday
2024-02-25,17,2,M,21,Local,Sunday
2024-02-25,10,2,F,44,Local,Sunday
2024-02-25,17,2,M,64,Local,Sunday
2024-02-25,17,2,F,70,Foreigner,Sunday
2024-02-25,17,2,M,51,Local,Sunday
2024-02-25,15,2,F,55,Local,Sunday
2024-02-25,16,2,F,29,Local,Sunday
2024-02-25,14,2,M,63,Foreigner,Sunday
2024-02-25,17,2,M,53,Local,Sunday
2024-02-25,18,2,M,51,Local,Sunday
2024-02-25,12,2,F,36,Foreigner,Sunday
2024-02-25,17,2,F,31,Local,Sunday
2024-02-25,14,2,F,37,Local,Sunday
2024-02-25,13,2,F,43,Local,Sunday
2024-02-25,12,2,F,20,Local,Sunday
2024-02-25,14,2,F,34,Local,Sunday
2024-02-25,15,2,F,58,Local,Sunday
2024-02-25,14,2,M,50,Local,Sunday
2024-02-25,10,2,F,21,Local,Sunday
2024-02-25,11,2,M,62,Local,Sunday
2024-02-25,16,2,F,46,Foreigner,Sunday
2024-02-25,14,2,M,23,Foreigner,Sunday
2024-02-25,11,2,M,66,Foreigner,Sunday
2024-02-25,18,2,F,66,Local,Sunday
2024-02-25,12,2,M,26,Local,Sunday
2024-02-25,11,2,M,66,Local,Sunday
2024-02-25,12,2,F,56,Local,Sunday
2024-02-25,12,2,M,53,Local,Sunday
2024-02-25,14,2,M,32,Local,Sunday
2024-02-25,14,2,F,34,Foreigner,Sunday
2024-02-25,14,2,M,25,Local,Sunday
2024-02-25,17,2,F,50,Local,Sunday
2024-02-25,11,2,M,46,Foreigner,Sunday
2024-02-25,11,2,F,21,Local,Sunday
2024-02-25,14,2,F,66,Local,Sunday
2024-02-25,10,2,F,44,Foreigner,Sunday
2024-02-25,16,2,M,49,Foreigner,Sunday
2024-02-25,18,2,F,24,Local,Sunday
2024-02-25,18,2,F,69,Foreigner,Sunday
2024-02-25,10,2,F,59,Local,Sunday
2024-02-25,10,2,M,56,Foreigner,Sunday
2024-02-25,15,2,M,24,Local,Sunday
2024-02-25,15,2,F,66,Local,Sunday
2024-02-25,12,2,F,53,Local,Sunday
2024-02-25,13,2,M,42,Local,Sunday
2024-02-25,11,2,F,44,Local,Sunday
2024-02-25,10,2,F,36,Local,Sunday
2024-02-25,14,2,M,19,Local,Sunday
2024-02-25,18,2,F,25,Local,Sunday
2024-02-25,11,2,F,70,Local,Sunday
2024-02-25,12,2,F,25,Local,Sunday
2024-02-25,16,2,M,42,Foreigner,Sunday
2024-02-25,17,2,F,41,Foreigner,Sunday
2024-02-25,14,2,F,64,Local,Sunday
2024-02-25,13,2,F,30,Foreigner,Sunday
2024-02-25,17,2,M,25,Local,Sunday
2024-02-25,18,2,M,32,Local,Sunday
2024-02-25,17,2,F,36,Local,Sunday
2024-02-25,17,2,M,63,Foreigner,Sunday
2024-02-25,15,2,M,19,Local,Sunday
2024-02-25,11,2,F,24,Local,Sunday
2024-02-25,13,2,F,30,Foreigner,Sunday
2024-02-25,15,2,F,69,Local,Sunday
2024-02-25,15,2,F,63,Local,Sunday
2024-02-25,15,2,F,60,Foreigner,Sunday
2024-02-25,18,2,M,23,Local,Sunday
2024-02-25,12,2,M,54,Local,Sunday
2024-02-25,15,2,M,24,Foreigner,Sunday
2024-02-25,17,2,F,50,Foreigner,Sunday
2024-02-25,13,2,M,64,Local,Sunday
2024-02-25,14,2,M,47,Local,Sunday
2024-02-25,16,2,M,20,Foreigner,Sunday
2024-02-25,15,2,F,34,Local,Sunday
2024-02-25,15,2,M,64,Local,Sunday
2024-02-25,15,2,M,41,Local,Sunday
2024-02-25,13,2,F,66,Local,Sunday
2024-02-25,16,2,M,44,Foreigner,Sunday
2024-02-25,16,2,M,23,Foreigner,Sunday
2024-02-25,18,2,M,46,Local,Sunday
2024-02-25,10,2,M,56,Local,Sunday
2024-02-25,13,2,M,61,Foreigner,Sunday
2024-02-25,13,2,M,34,Foreigner,Sunday
2024-02-25,16,2,M,38,Foreigner,Sunday
2024-02-25,10,2,M,64,Local,Sunday
2024-02-25,10,2,M,22,Local,Sunday
2024-02-25,16,2,M,34,Local,Sunday
2024-02-25,13,2,F,35,Local,Sunday
2024-02-25,11,2,F,55,Local,Sunday
2024-02-25,13,2,F,38,Local,Sunday
2024-02-25,12,2,F,28,Foreigner,Sunday
2024-02-25,17,2,M,52,Local,Sunday
2024-02-25,10,2,F,65,Local,Sunday
2024-02-25,11,2,M,56,Local,Sunday
2024-02-25,15,2,F,51,Local,Sunday
2024-02-26,11,2,M,61,Local,Monday
2024-02-26,17,2,F,67,Local,Monday
2024-02-26,10,2,F,47,Foreigner,Monday
2024-02-26,14,2,M,46,Local,Monday
2024-02-26,10,2,M,59,Local,Monday
2024-02-26,12,2,F,18,Local,Monday
2024-02-26,18,2,F,63,Local,Monday
2024-02-26,13,2,F,42,Local,Monday
2024-02-26,16,2,F,51,Local,Monday
2024-02-26,18,2,F,52,Local,Monday
2024-02-26,14,2,M,35,Local,Monday
2024-02-26,13,2,F,19,Local,Monday
2024-02-26,11,2,F,43,Foreigner,Monday
2024-02-26,16,2,F,62,Foreigner,Monday
2024-02-26,15,2,F,26,Local,Monday
2024-02-26,16,2,M,23,Foreigner,Monday
2024-02-26,15,2,M,33,Local,Monday
2024-02-26,14,2,M,40,Foreigner,Monday
2024-02-26,14,2,F,69,Local,Monday
2024-02-26,17,2,F,52,Local,Monday
2024-02-26,16,2,M,69,Local,Monday
2024-02-26,10,2,F,44,Local,Monday
2024-02-26,13,2,F,48,Local,Monday
2024-02-26,15,2,M,54,Local,Monday
2024-02-26,14,2,F,43,Foreigner,Monday
2024-02-26,13,2,F,46,Local,Monday
2024-02-26,10,2,M,51,Local,Monday
2024-02-26,11,2,F,58,Local,Monday
2024-02-26,13,2,F,69,Local,Monday
2024-02-26,17,2,F,24,Local,Monday
2024-02-26,17,2,F,55,Local,Monday
2024-02-26,11,2,F,58,Local,Monday
2024-02-26,15,2,M,44,Foreigner,Monday
2024-02-26,17,2,M,26,Local,Monday
2024-02-26,18,2,M,36,Local,Monday
2024-02-26,12,2,M,54,Foreigner,Monday
2024-02-26,18,2,M,21,Local,Monday
2024-02-26,14,2,F,51,Local,Monday
2024-02-26,13,2,F,49,Local,Monday
2024-02-26,16,2,M,58,Local,Monday
2024-02-26,17,2,M,65,Local,Monday
2024-02-26,10,2,M,19,Local,Monday
2024-02-26,11,2,F,45,Local,Monday
2024-02-26,13,2,M,40,Local,Monday
2024-02-26,11,2,F,65,Local,Monday
2024-02-26,11,2,F,39,Local,Monday
2024-02-26,17,2,M,22,Local,Monday
2024-02-26,12,2,M,49,Local,Monday
2024-02-26,11,2,M,55,Foreigner,Monday
2024-02-26,12,2,F,32,Local,Monday
2024-02-26,16,2,F,19,Local,Monday
2024-02-26,15,2,M,24,Local,Monday
2024-02-26,18,2,F,41,Local,Monday
2024-02-26,17,2,M,26,Foreigner,Monday
2024-02-26,16,2,F,49,Local,Monday
2024-02-26,10,2,F,47,Local,Monday
2024-02-26,12,2,M,52,Local,Monday
2024-02-26,14,2,M,19,Foreigner,Monday
2024-02-26,16,2,F,26,Local,Monday
2024-02-26,16,2,F,22,Foreigner,Monday
2024-02-26,10,2,F,44,Local,Monday
2024-02-26,11,2,F,60,Local,Monday
2024-02-26,10,2,F,39,Local,Monday
2024-02-26,18,2,M,39,Local,Monday
2024-02-26,13,2,M,36,Local,Monday
2024-02-26,10,2,F,18,Foreigner,Monday
2024-02-26,14,2,F,42,Local,Monday
2024-02-26,16,2,F,32,Local,Monday
2024-02-26,10,2,M,56,Local,Monday
2024-02-26,15,2,M,53,Local,Monday
2024-02-26,11,2,F,20,Local,Monday
2024-02-26,18,2,M,53,Local,Monday
2024-02-26,13,2,F,59,Local,Monday
2024-02-26,13,2,F,54,Local,Monday
2024-02-26,13,2,M,47,Local,Monday
2024-02-26,15,2,F,34,Local,Monday
2024-02-26,17,2,F,38,Local,Monday
2024-02-26,11,2,M,66,Local,Monday
2024-02-26,16,2,F,62,Foreigner,Monday
2024-02-26,12,2,F,70,Local,Monday
2024-02-26,13,2,F,26,Local,Monday
2024-02-26,10,2,F,68,Local,Monday
2024-02-26,14,2,M,64,Local,Monday
2024-02-26,11,2,M,28,Foreigner,Monday
2024-02-26,16,2,F,26,Local,Monday
2024-02-26,11,2,M,36,Local,Monday
2024-02-26,14,2,M,56,Local,Monday
2024-02-26,12,2,F,66,Local,Monday
2024-02-26,14,2,F,33,Local,Monday
2024-02-26,10,2,F,24,Foreigner,Monday
2024-02-26,17,2,M,26,Local,Monday
2024-02-26,18,2,F,58,Local,Monday
2024-02-26,14,2,M,67,Local,Monday
2024-02-26,13,2,M,48,Foreigner,Monday
2024-02-26,14,2,M,66,Local,Monday
2024-02-26,16,2,F,51,Local,Monday
2024-02-26,14,2,M,60,Local,Monday
2024-02-26,17,2,F,30,Local,Monday
2024-02-26,14,2,F,60,Local,Monday
2024-02-26,15,2,M,30,Local,Monday
2024-02-26,17,2,F,23,Local,Monday
2024-02-26,13,2,F,61,Foreigner,Monday
2024-02-26,11,2,M,21,Local,Monday
2024-02-26,13,2,F,18,Local,Monday
2024-02-26,18,2,F,37,Local,Monday
2024-02-26,18,2,M,47,Local,Monday
2024-02-26,13,2,M,29,Foreigner,Monday
2024-02-26,12,2,F,34,Local,Monday
2024-02-26,10,2,F,66,Foreigner,Monday
2024-02-26,10,2,F,35,Local,Monday
2024-02-26,12,2,F,28,Local,Monday
2024-02-26,15,2,F,52,Foreigner,Monday
2024-02-26,17,2,M,33,Local,Monday
2024-02-26,15,2,M,49,Foreigner,Monday
2024-02-26,16,2,F,25,Local,Monday
2024-02-26,13,2,M,41,Local,Monday
2024-02-26,11,2,M,42,Local,Monday
2024-02-26,12,2,F,36,Local,Monday
2024-02-26,14,2,M,51,Local,Monday
2024-02-26,15,2,F,25,Foreigner,Monday
2024-02-26,14,2,F,57,Foreigner,Monday
2024-02-26,15,2,F,40,Local,Monday
2024-02-26,15,2,M,66,Foreigner,Monday
2024-02-26,12,2,F,63,Local,Monday
2024-02-26,17,2,M,59,Local,Monday
2024-02-26,12,2,F,48,Local,Monday
2024-02-26,11,2,M,68,Local,Monday
2024-02-26,15,2,M,54,Local,Monday
2024-02-26,16,2,M,33,Foreigner,Monday
2024-02-26,12,2,F,30,Local,Monday
2024-02-26,11,2,F,32,Local,Monday
2024-02-26,17,2,F,45,Local,Monday
2024-02-26,16,2,F,45,Local,Monday
2024-02-26,13,2,F,33,Local,Monday
2024-02-26,15,2,M,27,Local,Monday
2024-02-26,14,2,F,63,Foreigner,Monday
2024-02-26,14,2,M,36,Local,Monday
2024-02-26,10,2,M,68,Local,Monday
2024-02-26,12,2,M,22,Foreigner,Monday
2024-02-26,11,2,F,62,Foreigner,Monday
2024-02-26,14,2,M,30,Local,Monday
2024-02-26,14,2,F,32,Foreigner,Monday
2024-02-26,12,2,M,42,Local,Monday
2024-02-26,10,2,F,70,Local,Monday
2024-02-26,18,2,M,66,Local,Monday
2024-02-26,12,2,M,49,Local,Monday
2024-02-26,16,2,F,44,Local,Monday
2024-02-26,10,2,M,35,Local,Monday
2024-02-26,18,2,M,60,Local,Monday
2024-02-26,18,2,M,21,Local,Monday
2024-02-26,18,2,M,34,Local,Monday
2024-02-26,14,2,M,24,Local,Monday
2024-02-26,13,2,M,50,Local,Monday
2024-02-26,15,2,M,62,Local,Monday
2024-02-26,15,2,F,45,Local,Monday
2024-02-26,11,2,F,25,Local,Monday
2024-02-26,18,2,M,44,Local,Monday
2024-02-26,11,2,F,45,Local,Monday
2024-02-26,13,2,M,26,Local,Monday
2024-02-26,13,2,F,47,Local,Monday
2024-02-26,15,2,F,35,Local,Monday
2024-02-26,10,2,M,42,Foreigner,Monday
2024-02-26,17,2,F,65,Foreigner,Monday
2024-02-26,16,2,F,68,Local,Monday
2024-02-26,12,2,M,53,Local,Monday
2024-02-26,17,2,M,64,Local,Monday
2024-02-26,14,2,F,37,Local,Monday
2024-02-26,10,2,M,67,Local,Monday
2024-02-26,15,2,F,43,Local,Monday
2024-02-26,18,2,M,42,Local,Monday
2024-02-26,11,2,F,40,Foreigner,Monday
2024-02-26,17,2,M,21,Local,Monday
2024-02-26,16,2,M,44,Local,Monday
